Age (we are only accepting responses from age groups above 25 years),Gender,Highest educational qualification,"Occupation (e.g. student, SDE etc)",Where do you originally belong to ,Which browser do you prefer?(1 being the most used and 6 being the least used) [Firefox],Which browser do you prefer?(1 being the most used and 6 being the least used) [Chrome],Which browser do you prefer?(1 being the most used and 6 being the least used) [Safari],Which browser do you prefer?(1 being the most used and 6 being the least used) [Microsoft Edge],Which browser do you prefer?(1 being the most used and 6 being the least used) [Brave],Which browser do you prefer?(1 being the most used and 6 being the least used) [DuckDuckGo],What is your reasoning for the above ranking?,What do cookies mean to you in the web domain?,Do you know if there are some privacy policies that websites should follow?,Which privacy policies have you heard about? (select all that apply) ,Do you think websites follow the rules regarding cookies and user tracking in general?,What information do you think a website can access about you(from your browser)? (select all that apply) ,"Which of these cookie categories were you aware of, (select all that apply)",How often do you see a cookie banner on websites?,What do you find more convenient to manage your cookies?,Which of the following browser extensions are you aware of?,How do you interact with cookie banners?,"If you selected ""Accept All"" then what is your reason?",How often do you get a direct “Deny/Reject Cookies” option?,Which category of websites do you use the most? [E-commerce /Business / Commercial],Which category of websites do you use the most? [Entertainment/ Games],"Which category of websites do you use the most? [Computing , Technology and Internet]",Which category of websites do you use the most? [Social Network and Social Media],Which category of websites do you use the most? [Government /Health /Legal],Which category of websites do you use the most? [News/Forums],Which category of websites do you use the most? [Education/Research/References],Which category of websites do you use the most? [Web Ads/Analytics/ Hosting/Infrastructure],Which category of websites do you use the most? [File sharing/ storage],Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [E-commerce /Business / Commercial],Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [Entertainment/ Games],"Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [Computing , Technology and Internet]",Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [Social Network and Social Media],Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [Government /Health /Legal],Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [News/Forums],Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [Education/Research/References],Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [Web Ads/Analytics/ Hosting/Infrastructure],Which category of websites do you think are safe for sharing your personal information? Which website do you generally end up sharing information with? [File sharing/ storage],"When encountering a website with a ""Not Secure"" warning, what do you usually do?",Do you get personalized advertisements?,What is the reason for your above choice?,"How often do you use e-commerce websites like Amazon, Flipkart, etc.?",Which website do you use the most?,What is your preferred mode of payment?,Do you save your card details on web applications?,"If yes, 
Do you believe your credit card details will not be exposed to the website?","If yes, which of the following personal information was compromised?",Has your information ever been leaked by a website's compromise?,Are you a web developer?,What is your level of expertise?,What type of websites have you built?,Which of the following attacks are you aware of? (select all that apply),For which of the following attacks do you take preventative measures when building a web application?(select all that apply),Which of the following cookie security attributes are you aware of? (select all that apply) ,For which of the following attacks do you take preventative measures when building a web application?,Which of the following cookie security attributes are you aware of? (select all that apply) ,Which of the following cookie attributes do you use while building a web application?  (select all that apply) ,How often do you prefer using third-party scripts or third-party modules? ,How do you manage the private data of users?,How often do you clear your browsing data?,Why would you clear browser data?,Have you ever used incognito mode?,How often do you use incognito mode in your browser?,Are you aware of the limitations of incognito mode?,"What does incognito mode save, according to you?",Your activity will be visible to which of the following while using incognito mode?,What are the safe browsing options according to you?,When do you find yourself most likely to use incognito mode?,Have you ever used VPNs?,"If yes, 
What's your primary reason for using a VPN?",Have you ever created your account on any social media website?,How long have you been using social media websites?,How much time do you spend on social media websites in a day?,For what purpose do you utilize social media (like Instagram or Facebook)? ,Which social media platform do you use the most?,Which social media platform do you share your information with and which do you think is safe? [Facebook], Which social media platform do you think is safe for sharing photos?,Which social media platform do you think is safe for sharing videos?,Do you use tag location when sharing photos or videos on social media?,When do you typically share your vacation photos?,How often do you share your photos on social media?,Do you usually comment on digital content (like on YouTube videos)?,How do you prefer engaging in discussions online (blogs/youtube/social media)?,What's your approach to sharing group photos on social media?,How often do you use privacy settings to control who sees your posts/stories?,How do you deal with sharing images that include personal information?,How often do you use a pseudo username that's not your real name while creating profiles?,Why do you use pseudo usernames while creating profiles?,Do you use disposable or temporary email addresses for online sign-ups?,Why do you use temporary email addresses for online sign-ups?,"If yes, did the website inform you?",How often do you see a cookie banner on websites?,How often do you see a cookie banner on websites?,Which social media platform do you share your information with and which do you think is safe? [YouTube],Which social media platform do you share your information with and which do you think is safe? [WhatsApp],Which social media platform do you share your information with and which do you think is safe? [Facebook Messenger],Which social media platform do you share your information with and which do you think is safe? [Instagram],Which social media platform do you share your information with and which do you think is safe? [Threads],Which social media platform do you share your information with and which do you think is safe? [SnapChat],Which social media platform do you share your information with and which do you think is safe? [LinkedIn],Which social media platform do you share your information with and which do you think is safe? [TikTok],Which social media platform do you share your information with and which do you think is safe? [Twitter],Which social media platform do you share your information with and which do you think is safe? [ShareChat],Do you prefer to keep your account private or public?,"Has your privacy ever been compromised?(Instagram account hacked, credentials leaked, bank account details leaked through malicious links/phone call scam) Please describe your incident and your experience. "
46 - 55 years,Male,Postgraduate,Serving for Govt of India ,Southern India,2,1,4,3,5,6,Available in Iphone,"Small pieces of data about the user’s session, stored at the user side(browser) by server.",Yes,"DPDP (The Digital Personal Data Protection) Act ,2023, GDPR (General Data Protection Regulation)","Yes, they have to follow, but they don’t necessarily follow them","Browser Information (User-Agent), IP address, Location","Strictly necessary ( Essential for running a website: session cookies)., Performance (Monitor website performance and collect data on how visitors use a website)., Functionality (To remember user preferences and customize content for them)., Advertisements (Target advertisements to the interests of users).",Sometimes (50-70% websites),I block cookies using browser settings,"Cookie-Editor (Firefox, Chrome)",I “Deny” if and only if there is an easy option.,"Not Applicable (I never ""Accept All"")",Almost never (Below 30%),9,8,1,2,5,3,7,6,4,I share information,I don't use,I think it is safe,I don't use,I think it is safe,I think it is safe,I think it is safe,I don't use,I don't use,I might proceed if I know the site and it's not asking for personal information.,Sometimes (50-70% websites),It is less because I am careful with privacy oriented options.,Once a month,Amazon,Credit card,No,,,No,No,,,,,,,,,,,Once a week or so.,Don’t want preferences to be affected by a particular search,Yes,"Occasionally, when I want to keep certain searches private.",I have a general idea but not all the specifics.,Location,Your internet service provider,Incognito mode,When I want to avoid my search history being saved.,Yes,I use a VPN for enhanced online privacy and security.,No,More than five years,,Connecting with friends,WhatsApp,I don't use,,,Everytime (100%),I will share them after I've returned home.,"I'm quite selective, only sharing certain moments.","No, I haven't engaged in discussions through comments.",I don’t engage,I'm careful to only share group photos with close friends.,"Always, I review settings every time I post.",I avoid sharing images with personal details altogether.,I always use my real name.,Not applicable,I haven't tried disposable emails.,Minimizing the risk of my main email being shared or sold to others.,,,Almost never (Below 30%),I don't use,I share information,I don't use,I don't use,I don't use,I don't use,I don't use,I don't use,I don't use,I don't use,Private in all social media, Not yet as I use only WhatsApp 
56 - 65 years,Male,Postgraduate,Private Job,Western India,3,1,4,2,5,6,Good user interface,"Small pieces of data about the user’s session, stored at the user side(browser) by server.",Yes,"DPDP (The Digital Personal Data Protection) Act ,2023","Yes, they have to follow, but they don’t necessarily follow them","Session id, Browser Information (User-Agent), IP address, Location, Microphone access, LocalStorage (Similar to cookies but more memory/space)","Strictly necessary ( Essential for running a website: session cookies)., Performance (Monitor website performance and collect data on how visitors use a website)., Functionality (To remember user preferences and customize content for them)., Advertisements (Target advertisements to the interests of users).",Sometimes (50-70% websites),I use cookie banners on websites,Vanilla Cookie Manager (Chrome),I “Deny” if and only if there is an easy option.,Didn't get an option to move ahead otherwise,Rarely (30-50% websites),1,2,6,6,4,1,4,6,1,I share information,I don't use,,,I share information,,I share information,,I share information,I might proceed if I know the site and it's not asking for personal information.,Rarely (30-50% websites),It is less because I am careful with privacy oriented options.,"Yes, I use them regularly",Flipkart,Credit card,No,,,No,No,,,,,,,,,,,"Rarely, if ever – it's not a priority for me.",To reduce the price hike in travel/hotel bookings,Yes,Only when I'm searching for something sensitive.,I have a general idea but not all the specifics.,"Cookies and site data, Location","Websites you visit, Your employer or school","Virtual Private Network (VPN), Checking for secure connections (HTTPS), Clearing cookies and cache",When I'm researching something personal or confidential.,No,,Yes,More than five years,,Connecting with friends,WhatsApp,I don't use,,,"Never, I don't use location tagging",I'm cautious about sharing them while I'm still on vacation.,"I'm quite selective, only sharing certain moments.","No, I haven't engaged in discussions through comments.",I don’t engage,I'm careful to only share group photos with close friends.,"Rarely, I mostly stick to default settings.",I avoid sharing images with personal details altogether.,I always use my real name.,Not applicable,I haven't tried disposable emails.,To safeguard my primary email identity.,,,Sometimes (50-70% websites),,I share information,I don't use,I don't use,I don't use,I don't use,I share information,I don't use,I don't use,I don't use,Different for each social media,My Facebook and email accounts have been hacked
46 - 55 years,Male,Graduate,Government Service ,Western India,1,2,3,4,5,6,Good user interface,"Small pieces of data about the user's session, stored at the server side.",Yes,None,"Yes, they have to follow, but they don’t necessarily follow them","Session id, Browser Information (User-Agent), IP address, Location, Microphone access, LocalStorage (Similar to cookies but more memory/space)","Functionality (To remember user preferences and customize content for them)., Advertisements (Target advertisements to the interests of users).",Mostly(70-100% of the websites I visit),I don’t manage cookies explicitly,None of the above,I choose the default selected option,"Not Applicable (I never ""Accept All"")",Rarely (30-50% websites),2,6,3,1,7,4,5,8,9,I think it is safe,I don't use,,,,,,,,I might proceed if I know the site and it's not asking for personal information.,Mostly(70-100% of the websites I visit),It is more but I don't know the reason.,"Yes, I use them regularly",Amazon,UPI apps like paytm and google pay,Yes,"Yes, they will not be exposed",Not Applicable(Never compromised),No,No,,,,,,,,,,,"Once in a while, maybe once a month.",I don’t know; it just seems to be a secure practice,Yes,Only when I'm searching for something sensitive.,I have a general idea but not all the specifics.,None of the above,Websites you visit,Incognito mode,When I'm researching something personal or confidential.,No,VPNs? Not something I've considered.,Yes,More than five years,,Connecting with friends,WhatsApp,"I think it's not safe, I share information",,,"Never, I don't use location tagging",I'm cautious about sharing them while I'm still on vacation.,"I'm quite selective, only sharing certain moments.","No, I haven't engaged in discussions through comments.",I don’t engage,I'm careful to only share group photos with close friends.,"Rarely, I mostly stick to default settings.",I avoid sharing images with personal details altogether.,"Occasionally, but it depends on the situation (About 10% of the time).",To reduce the risk of being targeted by online trolls or harassers.,Only for services I don't trust completely.,Maintaining a cleaner and more organized inbox for important communication.,No,,Mostly(70-100% of the websites I visit),,"I think it's not safe, I share information",,,I don't use,I don't use,I don't use,I don't use,,I don't use,Private in all social media,Never compromised 
36 - 45 years,Female,Other,Homemaker ,Southern India,3,1,4,2,5,6,Good user interface,"Small pieces of data about the user's session, stored at the server side.",Yes,GDPR (General Data Protection Regulation),"Yes, they have to follow, but they don’t necessarily follow them","Session id, Browser Information (User-Agent), LocalStorage (Similar to cookies but more memory/space)","Performance (Monitor website performance and collect data on how visitors use a website)., Functionality (To remember user preferences and customize content for them)., Advertisements (Target advertisements to the interests of users).",Sometimes (50-70% websites),I don’t manage cookies explicitly,None of the above,I try to “Deny” or selectively choose the cookies even if it isn’t easy to find those options.,"Not Applicable (I never ""Accept All"")",Almost never (Below 30%),3,8,6,1,5,7,2,9,4,I think it is safe,I don't use,I think it is safe,I share information,I don't use,I don't use,I think it is safe,I don't use,I don't use,I might proceed if I know the site and it's not asking for personal information.,Sometimes (50-70% websites),It is more because I don't tend to choose privacy oriented options actively.,Once a month,Amazon,UPI apps like paytm and google pay,Sometimes,"Yes, they will not be exposed",,No,No,,,,,,,,,,,"Once in a while, maybe once a month.",Don’t want preferences to be affected by a particular search,No,Only when I'm searching for something sensitive.,Not really; I just use it when I need some privacy.,No idea,"Nobody, it’s completely anonymous","Checking for secure connections (HTTPS), Clearing cookies and cache",I rarely use it – regular mode works fine for me.,No,,Yes,More than five years,,Connecting with friends,WhatsApp,I don't use,,,"Never, I don't use location tagging",I will share them after I've returned home.,"I'm quite selective, only sharing certain moments.","No, I haven't engaged in discussions through comments.",I don’t engage,I'm careful to only share group photos with close friends.,"Sometimes, if it's a sensitive image.",I avoid sharing images with personal details altogether.,"Occasionally, but it depends on the situation (About 10% of the time).",It helps me maintain a low profile and avoid unnecessary attention.,"Absolutely, it helps keep my primary email clutter-free.",Maintaining a cleaner and more organized inbox for important communication.,,,Sometimes (50-70% websites),I think it's not safe,I share information,I don't use,I don't use,I don't use,I don't use,I don't use,I don't use,I don't use,I don't use,Private in all social media,"There was an attempted phone call scam. A person called me saying he had to pay some money to my husband and wanted to do it through gpay. He also said my husband had given my number to him for the same. He said the amount was 15000 and he will be sending 10000 first and then after that amount goes through, he will send the remaining 5000. After a minute or so he told me he had sent the amount and asked me to check for the sms from the bank. The sms I received was very similar to the actual messages from the bank. Then he said he is sending the remaining Rs5000. In the sms I received after that the message was that an amount of 50000 has been deposited. Then he told me that he had typed an additional zero by mistake and to kindly return the Rs45000. But I got suspicious of this person and checked my gpay to see if I had got the initial 10000 and the next 50000. But I had received neither. So I told the person that I will send him the money only after I check my bank account. He got angry at that and started scolding me. But I was adamant that I will send him the money after I check my bank account and talking with my husband. He then cut the call and then his phone was switched off. Thankfully his scam failed and I wasn't fooled. "
26 - 35 years,Female,Postgraduate,Business development Manager,Southern India,3,1,5,2,6,4,Creature of habit,"Small pieces of data about the user’s session, stored at the user side(browser) by server.",Yes,None,"Yes, they have to follow, but they don’t necessarily follow them","Session id, Browser Information (User-Agent), IP address, Location, Microphone access, LocalStorage (Similar to cookies but more memory/space)",Advertisements (Target advertisements to the interests of users).,Sometimes (50-70% websites),I use cookie banners on websites,None of the above,I “Deny” if and only if there is an easy option.,Didn't get an option to move ahead otherwise,Sometimes (50-70% websites),3,2,3,1,4,5,6,7,8,I share information,I share information,I share information,I share information,I don't use,I don't use,I share information,I share information,I share information,"I usually go ahead – it's just a warning, right?",Sometimes (50-70% websites),It is more because I don't tend to choose privacy oriented options actively.,Once a month,Amazon,UPI apps like paytm and google pay,Sometimes,"No, they are exposed","Name, Phone number, Location, Credit card details, None of the above",No,No,,,,,,,,,,,"Rarely, if ever – it's not a priority for me.",I don’t know; it just seems to be a secure practice,Yes,"Occasionally, when I want to keep certain searches private.",I have a general idea but not all the specifics.,"Cookies and site data, Information entered in forms",Websites you visit,"Checking for secure connections (HTTPS), Tor Browser",When I'm researching something personal or confidential.,Yes,Accessing region-locked content is my main motivation.,Yes,More than five years,,Connecting with new people,WhatsApp,I share information,,,Everytime (100%),I'm fine sharing vacation photos in real-time.,"I share casual snapshots, but not too personal ones.","No, I haven't engaged in discussions through comments.",I don’t engage,Group shots are part of my regular updates – no second thoughts.,"Always, I review settings every time I post.",I'm careful and try to blur or crop out any sensitive information.,"Sometimes, if it's a more private platform (Around 30-50% of the time).",It helps me maintain a low profile and avoid unnecessary attention.,"Absolutely, it helps keep my primary email clutter-free.",Maintaining a cleaner and more organized inbox for important communication.,No,,Sometimes (50-70% websites),I share information,I share information,I don't use,I share information,I share information,I don't use,I share information,I don't use,I don't use,I don't use,Different for each social media,Nope
46 - 55 years,Male,Postgraduate,Service ,Eastern India,1,2,4,3,5,6,Security perception ,"Small pieces of data about the user’s session, stored at the user side(browser) by server.",Yes,"DPDP (The Digital Personal Data Protection) Act ,2023","Yes, they have to follow, but they don’t necessarily follow them","Browser Information (User-Agent), IP address, Location, Microphone access, LocalStorage (Similar to cookies but more memory/space), A lot of private data if it wants to","Strictly necessary ( Essential for running a website: session cookies)., Performance (Monitor website performance and collect data on how visitors use a website)., Functionality (To remember user preferences and customize content for them)., Advertisements (Target advertisements to the interests of users).",Sometimes (50-70% websites),I block cookies using browser settings,None of the above,I go through the policy and select my preferences.,"Not Applicable (I never ""Accept All"")",Rarely (30-50% websites),1,2,2,1,2,1,1,2,2,I share information,I don't use,I don't use,I share information,I share information,I share information,I share information,I don't use,I don't use,I might proceed if I know the site and it's not asking for personal information.,Sometimes (50-70% websites),It is less because I am careful with privacy oriented options.,"Yes, I use them regularly",Amazon,Credit card,Sometimes,"Yes, they will not be exposed",Phone number,Yes,No,,,,,,,,,,,"Once in a while, maybe once a month.",Don’t want preferences to be affected by a particular search,Yes,"Pretty regularly, it's become a habit.",I have a general idea but not all the specifics.,None of the above,"Websites you visit, Your internet service provider","Incognito mode, Virtual Private Network (VPN), Ad-blockers and anti-tracking extensions, Checking for secure connections (HTTPS), Clearing cookies and cache",When I'm researching something personal or confidential.,No,,Yes,Don’t remember,,Connecting with friends,YouTube,I don't use,,,"Never, I don't use location tagging",I'm cautious about sharing them while I'm still on vacation.,"I'm quite selective, only sharing certain moments.","I've rarely left comments, less than 10 times a year.",I don’t engage,I'm careful to only share group photos with close friends.,"Always, I review settings every time I post.",I avoid sharing images with personal details altogether.,"Occasionally, but it depends on the situation (About 10% of the time).",To give my online presence an extra layer of privacy.,I haven't tried disposable emails.,Maintaining a cleaner and more organized inbox for important communication.,Yes,,Mostly(70-100% of the websites I visit),I share information,I share information,I don't use,I don't use,I don't use,I don't use,I share information,I don't use,I don't use,I don't use,Private in all social media,My Netfix account was hacked. Took some effort to retrieve it
46 - 55 years,Male,Other,Govt Employee ,Southern India,3,2,4,1,5,6,Less response time,"Small pieces of data about the user's session, stored at the server side.",Yes,"DPDP (The Digital Personal Data Protection) Act ,2023, GDPR (General Data Protection Regulation), CCPA (California Consumer Privacy Act)","Yes, they have to follow, but they don’t necessarily follow them","Session id, IP address","Performance (Monitor website performance and collect data on how visitors use a website)., Functionality (To remember user preferences and customize content for them)., Advertisements (Target advertisements to the interests of users).",Almost never (Below 30%),I block cookies using browser settings,None of the above,I try to “Deny” or selectively choose the cookies even if it isn’t easy to find those options.,"Not Applicable (I never ""Accept All"")",Almost never (Below 30%),1,7,4,2,1,2,3,7,7,I don't use,I don't use,I don't use,I don't use,I share information,I don't use,I don't use,I don't use,I don't use,I leave the site immediately – safety first.,Almost never (Below 30%),It is less because I am careful with privacy oriented options.,Once a month,Amazon,Credit card,No,"No, they are exposed",Not Applicable(Never compromised),No,No,,,,,,,,,,,Every single time I finish browsing.,To reduce the price hike in travel/hotel bookings,Yes,Only when I'm searching for something sensitive.,I have a general idea but not all the specifics.,Browsing history,"Websites you visit, Your employer or school","Checking for secure connections (HTTPS), Clearing cookies and cache",When I want to avoid my search history being saved.,No,,Yes,More than five years,,Connecting with friends,WhatsApp,I don't use,,,"Never, I don't use location tagging",I will share them after I've returned home.,"I'm quite selective, only sharing certain moments.","No, I haven't engaged in discussions through comments.",I don’t engage,I'm careful to only share group photos with close friends.,"Rarely, I mostly stick to default settings.",I avoid sharing images with personal details altogether.,I always use my real name.,Not applicable,I haven't tried disposable emails.,Minimizing the risk of my main email being shared or sold to others.,,,Almost never (Below 30%),I think it's not safe,I think it's not safe,I don't use,I don't use,I don't use,I don't use,I don't use,I don't use,I don't use,I don't use,Private in all social media," No, not that I am aware of."
46 - 55 years,Female,Postgraduate,Teacher,Eastern India,2,1,4,3,5,6,More Secure,"Small pieces of data about the user's session, stored at the server side.",Yes,None,"Yes, there are specific rules that websites have to follow","IP address, Location, Microphone access",Advertisements (Target advertisements to the interests of users).,Sometimes (50-70% websites),I don’t manage cookies explicitly,None of the above,I “Deny” if and only if there is an easy option.,None of the above,Almost never (Below 30%),5,2,3,1,9,4,2,7,8,,,,,I think it is safe,,I share information,I don't use,,I leave the site immediately – safety first.,Almost never (Below 30%),It is less because I am careful with privacy oriented options.,"Yes, I use them regularly",Amazon,Credit card,No,,,No,No,,,,,,,,,,,"Rarely, if ever – it's not a priority for me.",I don’t know; it just seems to be a secure practice,No,"Occasionally, when I want to keep certain searches private.",I have a general idea but not all the specifics.,No idea,Your internet service provider,Checking for secure connections (HTTPS),When I want to avoid my search history being saved.,No,,Yes,Don’t remember,,Connecting with friends,Facebook,,,,"Never, I don't use location tagging","I just share whenever I'm in the mood, regardless of where I am.","I'm quite selective, only sharing certain moments.","No, I haven't engaged in discussions through comments.",I don’t engage,I'm careful to only share group photos with close friends.,"Always, I review settings every time I post.",I avoid sharing images with personal details altogether.,I always use my real name.,Not applicable,I haven't tried disposable emails.,Maintaining a cleaner and more organized inbox for important communication.,No,,Sometimes (50-70% websites),,I share information,,I don't use,,,,I think it's not safe,,,Private in all social media,No comments
46 - 55 years,Female,Graduate,Housewife ,Southern India,3,1,5,2,4,6,Good user interface,"Data about user sessions, I don’t know who stores it and where.",Yes,None,"Yes, there are specific rules that websites have to follow","Session id, Browser Information (User-Agent), IP address, Location","Performance (Monitor website performance and collect data on how visitors use a website)., Functionality (To remember user preferences and customize content for them).",Almost never (Below 30%),I don’t manage cookies explicitly,None of the above,I try to “Deny” or selectively choose the cookies even if it isn’t easy to find those options.,"Not Applicable (I never ""Accept All"")",Almost never (Below 30%),9,1,2,1,4,3,5,9,7,I don't use,I don't use,I think it is safe,I think it is safe,I share information,I don't use,I don't use,I don't use,I don't use,I might proceed if I know the site and it's not asking for personal information.,Almost never (Below 30%),It is less because I am careful with privacy oriented options.,"Yes, I use them regularly",Amazon,UPI apps like paytm and google pay,Sometimes,"Yes, they will not be exposed",,No,No,,,,,,,,,,,Once a week or so.,I don’t know; it just seems to be a secure practice,Yes,"Occasionally, when I want to keep certain searches private.",Not really; I just use it when I need some privacy.,"None of the above, No idea","Nobody, it’s completely anonymous",Incognito mode,When I want to avoid my search history being saved.,No,,Yes,More than five years,,Connecting with friends,WhatsApp,I share information,,,Around 30% to 50% of the time,"I just share whenever I'm in the mood, regardless of where I am.","I'm quite selective, only sharing certain moments.","I've rarely left comments, less than 10 times a year.",I don’t engage,I'm careful to only share group photos with close friends.,"Rarely, I mostly stick to default settings.",I'm careful and try to blur or crop out any sensitive information.,I always use my real name.,Not applicable,I haven't tried disposable emails.,Minimizing the risk of my main email being shared or sold to others.,,,Almost never (Below 30%),I share information,I share information,I don't use,I don't use,I don't use,I don't use,I share information,I don't use,I don't use,I don't use,Private in all social media,No
46 - 55 years,Female,Postgraduate,Free lancing,Southern India,2,3,4,1,5,6,More Secure,"Small pieces of data about the user's session, stored at the server side.",Yes,"DPDP (The Digital Personal Data Protection) Act ,2023, GDPR (General Data Protection Regulation)","Yes, there are specific rules that websites have to follow","Session id, Browser Information (User-Agent), IP address, Location, Microphone access, LocalStorage (Similar to cookies but more memory/space)","Strictly necessary ( Essential for running a website: session cookies)., Performance (Monitor website performance and collect data on how visitors use a website)., Functionality (To remember user preferences and customize content for them)., Advertisements (Target advertisements to the interests of users).",Mostly(70-100% of the websites I visit),I use cookie banners on websites,None of the above,I try to “Deny” or selectively choose the cookies even if it isn’t easy to find those options.,Didn't get an option to move ahead otherwise,Almost never (Below 30%),1,9,1,9,3,1,1,9,9,I share information,I don't use,I share information,I don't use,I share information,I don't use,I share information,I don't use,I don't use,I leave the site immediately – safety first.,Rarely (30-50% websites),It is less because I am careful with privacy oriented options.,"Yes, I use them regularly",Amazon,Credit card,Yes,"No, they are exposed",Not Applicable(Never compromised),No,No,,,,,,,,,,,"Once in a while, maybe once a month.",I don’t know; it just seems to be a secure practice,No,Only when I'm searching for something sensitive.,"Yes, I'm well-versed in its limitations and use it accordingly.","Browsing history, Cookies and site data, Information entered in forms, Location, Localstorage","Websites you visit, Your internet service provider","Checking for secure connections (HTTPS), Clearing cookies and cache",I rarely use it – regular mode works fine for me.,Yes,I use a VPN for enhanced online privacy and security.,Yes,More than five years,,Connecting with new people,WhatsApp,"I think it's not safe, I don't use",,,"Never, I don't use location tagging","I just share whenever I'm in the mood, regardless of where I am.","I share casual snapshots, but not too personal ones.","Yes, I've commented a few(less than 5 times) times a month.",I don’t engage,I'm careful to only share group photos with close friends.,"Always, I review settings every time I post.",I avoid sharing images with personal details altogether.,I always use my real name.,Not applicable,Only for services I don't trust completely.,Maintaining a cleaner and more organized inbox for important communication.,,,Mostly(70-100% of the websites I visit),I share information,I share information,"I think it's not safe, I don't use","I think it's not safe, I don't use",I don't use,I don't use,I share information,"I think it's not safe, I don't use",I share information,"I think it's not safe, I don't use",Different for each social media,No
46 - 55 years,Male,Postgraduate,Salaried,Northern India,2,1,3,4,5,6,Using for long its matter of convenience,"Data about user sessions, I don’t know who stores it and where.",Yes,"DPDP (The Digital Personal Data Protection) Act ,2023","No, there are no specific policies; hence not consistently followed by websites.","Session id, Browser Information (User-Agent), IP address, Location, LocalStorage (Similar to cookies but more memory/space)","Strictly necessary ( Essential for running a website: session cookies)., Performance (Monitor website performance and collect data on how visitors use a website)., Functionality (To remember user preferences and customize content for them)., Advertisements (Target advertisements to the interests of users).",Sometimes (50-70% websites),I use cookie banners on websites,None of the above,I try to “Deny” or selectively choose the cookies even if it isn’t easy to find those options.,"Not Applicable (I never ""Accept All"")",Mostly(70-100% of the websites I visit),1,9,7,2,6,3,8,5,4,I think it is safe,I don't use,I think it is safe,I think it is safe,I think it is safe,I don't use,I think it is safe,I don't use,I think it is safe,I leave the site immediately – safety first.,Rarely (30-50% websites),It is less because I am careful with privacy oriented options.,"Yes, I use them regularly",Amazon,UPI apps like paytm and google pay,Yes,"Yes, they will not be exposed",,No,No,,,,,,,,,,,"Once in a while, maybe once a month.",Don’t want preferences to be affected by a particular search,Yes,"Occasionally, when I want to keep certain searches private.","Yes, I'm well-versed in its limitations and use it accordingly.","Browsing history, Cookies and site data, Location",Your employer or school,Tor Browser,When I'm researching something personal or confidential.,No,,Yes,More than five years,,Connecting with friends,WhatsApp,I think it's not safe,,,"Never, I don't use location tagging",I will share them after I've returned home.,"I'm quite selective, only sharing certain moments.","I've rarely left comments, less than 10 times a year.",I don’t engage,I'm careful to only share group photos with close friends.,"Rarely, I mostly stick to default settings.",I'm careful and try to blur or crop out any sensitive information.,"Sometimes, if it's a more private platform (Around 30-50% of the time).",To exercise greater control over who can connect with me online.,I haven't tried disposable emails.,To safeguard my primary email identity.,,,Sometimes (50-70% websites),I think it's not safe,I share information,I don't use,I think it's not safe,I don't use,I don't use,I share information,I don't use,I think it's not safe,I don't use,Different for each social media,Never
26 - 35 years,Female,Postgraduate,Phd Student,Northern India,1,2,3,4,5,6,Less response time,"Small pieces of data about the user's session, stored at the server side.",Yes,GDPR (General Data Protection Regulation),"Yes, they have to follow, but they don’t necessarily follow them","Browser Information (User-Agent), IP address, Location, Microphone access","Performance (Monitor website performance and collect data on how visitors use a website)., Functionality (To remember user preferences and customize content for them)., Advertisements (Target advertisements to the interests of users).",Rarely (30-50% websites),I use ad-blockers,None of the above,I try to “Deny” or selectively choose the cookies even if it isn’t easy to find those options.,None of the above,Almost never (Below 30%),1,9,2,9,9,9,1,9,2,I share information,I don't use,I share information,I share information,I think it is safe,I don't use,I think it is safe,I don't use,I share information,I might proceed if I know the site and it's not asking for personal information.,Rarely (30-50% websites),It is less because I am careful with privacy oriented options.,Once a month,Amazon,UPI apps like paytm and google pay,No,"Yes, they will not be exposed",Not Applicable(Never compromised),No,No,,,,,,,,,,,"Once in a while, maybe once a month.",I don’t know; it just seems to be a secure practice,Yes,"Pretty regularly, it's become a habit.",Not really; I just use it when I need some privacy.,"Browsing history, Information entered in forms",Your internet service provider,"Incognito mode, Virtual Private Network (VPN), Ad-blockers and anti-tracking extensions, Clearing cookies and cache",When I'm researching something personal or confidential.,Yes,I use it for research purposes.,Yes,More than five years,,Connecting with friends,YouTube,I think it's not safe,,,"Never, I don't use location tagging",I'm cautious about sharing them while I'm still on vacation.,"I'm quite selective, only sharing certain moments.","No, I haven't engaged in discussions through comments.",I don’t engage,"I usually don't get permission from everyone in the picture, so I don't share.","Always, I review settings every time I post.",I avoid sharing images with personal details altogether.,I always use my real name.,Not applicable,I haven't tried disposable emails.,I find it convenient for reducing spam and promotional emails.,No,,Rarely (30-50% websites),I share information,I don't use,I share information,I don't use,I don't use,I don't use,I share information,I don't use,I don't use,I don't use,Private in all social media,Not yet
